"","대여소ID","총대여건수","구분","대여소명.x","대여일자","대여건수","대여소주소","위도","경도","기준시작일자","거치대수","temp","freqByBike","freqByBike_total"
"8798",2608,4648,"송파구","2608. 송파구청",201903,706,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,47.1,309.9
"8799",2608,4648,"송파구","2608. 송파구청",201904,1191,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,79.4,309.9
"8800",2608,4648,"송파구","2608. 송파구청",201905,1918,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,127.9,309.9
"8801",2608,4648,"송파구","2608. 송파구청",201901,240,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,16,309.9
"8802",2608,4648,"송파구","2608. 송파구청",201812,239,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,15.9,309.9
"8803",2608,4648,"송파구","2608. 송파구청",201902,354,"송파구 올림픽로 326",37.514359,127.106194,"2018.11.12",15,1,23.6,309.9
"8804",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201903,39,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,3.9,34.8
"8805",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201904,55,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,5.5,34.8
"8806",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201901,29,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,2.9,34.8
"8807",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201902,36,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,3.6,34.8
"8808",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201905,152,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,15.2,34.8
"8809",2609,348,"송파구","2609. 보성중고등학교 후문 앞",201812,37,"송파구 양재대로 1278",37.520489,127.135201,"2018.11.14",10,1,3.7,34.8
"8810",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201904,1069,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,106.9,383.4
"8811",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201812,67,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,6.7,383.4
"8812",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201903,542,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,54.2,383.4
"8813",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201905,1622,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,162.2,383.4
"8814",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201901,239,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,23.9,383.4
"8815",2610,3834,"송파구","2610. 여흥레이크빌 앞 (석촌호수 까페거리)",201902,295,"송파구 석촌호수로 278",37.510441,127.106377,"2018.11.14",10,1,29.5,383.4
"8816",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201902,159,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,22.7,330.6
"8817",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201904,631,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,90.1,330.6
"8818",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201905,1049,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,149.9,330.6
"8819",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201812,25,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,3.6,330.6
"8820",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201903,339,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,48.4,330.6
"8821",2611,2314,"송파구","2611. 송파지역자활센터 뒤",201901,111,"송파구 풍성로 5길 16",37.536331,127.11618,"2018.11.14",7,1,15.9,330.6
"8822",2612,320,"송파구","2612. 문정·가락 대여소 앞",201904,118,"송파구 중대로 2길 6",37.489071,127.109299,"2018.11.14",10,1,11.8,32
"8823",2612,320,"송파구","2612. 문정·가락 대여소 앞",201812,4,"송파구 중대로 2길 6",37.489071,127.109299,"2018.11.14",10,1,0.4,32
"8824",2612,320,"송파구","2612. 문정·가락 대여소 앞",201901,5,"송파구 중대로 2길 6",37.489071,127.109299,"2018.11.14",10,1,0.5,32
"8825",2612,320,"송파구","2612. 문정·가락 대여소 앞",201905,154,"송파구 중대로 2길 6",37.489071,127.109299,"2018.11.14",10,1,15.4,32
"8826",2612,320,"송파구","2612. 문정·가락 대여소 앞",201903,39,"송파구 중대로 2길 6",37.489071,127.109299,"2018.11.14",10,1,3.9,32
"8827",2613,6526,"송파구","2613. 잠실나들목",201905,3668,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,262,466.1
"8828",2613,6526,"송파구","2613. 잠실나들목",201903,654,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,46.7,466.1
"8829",2613,6526,"송파구","2613. 잠실나들목",201902,252,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,18,466.1
"8830",2613,6526,"송파구","2613. 잠실나들목",201904,1767,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,126.2,466.1
"8831",2613,6526,"송파구","2613. 잠실나들목",201812,44,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,3.1,466.1
"8832",2613,6526,"송파구","2613. 잠실나들목",201901,141,"서울 송파구 잠실동 1",37.516781,127.090492,"2018.11.14",14,1,10.1,466.1
"8833",2614,3625,"송파구","2614. 가락고등학교 앞",201905,1492,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,99.5,241.7
"8834",2614,3625,"송파구","2614. 가락고등학교 앞",201901,234,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,15.6,241.7
"8835",2614,3625,"송파구","2614. 가락고등학교 앞",201902,336,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,22.4,241.7
"8836",2614,3625,"송파구","2614. 가락고등학교 앞",201812,77,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,5.1,241.7
"8837",2614,3625,"송파구","2614. 가락고등학교 앞",201904,902,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,60.1,241.7
"8838",2614,3625,"송파구","2614. 가락고등학교 앞",201903,584,"서울 송파구 송이로 42",37.501862,127.117233,"2018.11.14",15,1,38.9,241.7
"8839",2615,4261,"송파구","2615. 테라타워2",201902,178,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,11.9,284.1
"8840",2615,4261,"송파구","2615. 테라타워2",201904,1181,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,78.7,284.1
"8841",2615,4261,"송파구","2615. 테라타워2",201905,1957,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,130.5,284.1
"8842",2615,4261,"송파구","2615. 테라타워2",201903,517,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,34.5,284.1
"8843",2615,4261,"송파구","2615. 테라타워2",201901,337,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,22.5,284.1
"8844",2615,4261,"송파구","2615. 테라타워2",201812,91,"송파대로 201",37.48835,127.120781,"2018.11.14",15,1,6.1,284.1
"8845",2616,804,"송파구","2616. 거여동 사거리",201905,360,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,18,40.2
"8846",2616,804,"송파구","2616. 거여동 사거리",201901,58,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,2.9,40.2
"8847",2616,804,"송파구","2616. 거여동 사거리",201902,34,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,1.7,40.2
"8848",2616,804,"송파구","2616. 거여동 사거리",201903,89,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,4.5,40.2
"8849",2616,804,"송파구","2616. 거여동 사거리",201904,226,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,11.3,40.2
"8850",2616,804,"송파구","2616. 거여동 사거리",201812,37,"송파구 문정로 196",37.496078,127.140106,"2018.11.27",20,1,1.8,40.2
"8851",2617,2871,"송파구","2617. 가락삼환아파트 앞",201905,1238,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,82.5,191.4
"8852",2617,2871,"송파구","2617. 가락삼환아파트 앞",201902,209,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,13.9,191.4
"8853",2617,2871,"송파구","2617. 가락삼환아파트 앞",201903,393,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,26.2,191.4
"8854",2617,2871,"송파구","2617. 가락삼환아파트 앞",201812,161,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,10.7,191.4
"8855",2617,2871,"송파구","2617. 가락삼환아파트 앞",201901,164,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,10.9,191.4
"8856",2617,2871,"송파구","2617. 가락삼환아파트 앞",201904,706,"송파구 가락동 165-2",37.496181,127.138031,"2018.11.27",15,1,47.1,191.4
"8857",2618,3645,"송파구","2618. 삼전역 1번출구",201902,264,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,17.6,243
"8858",2618,3645,"송파구","2618. 삼전역 1번출구",201903,548,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,36.5,243
"8859",2618,3645,"송파구","2618. 삼전역 1번출구",201812,46,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,3.1,243
"8860",2618,3645,"송파구","2618. 삼전역 1번출구",201905,1612,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,107.5,243
"8861",2618,3645,"송파구","2618. 삼전역 1번출구",201901,314,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,20.9,243
"8862",2618,3645,"송파구","2618. 삼전역 1번출구",201904,861,"송파구 잠실동 289",37.504711,127.087563,"2018.12.03",15,1,57.4,243
"8863",2619,6973,"송파구","2619. 석촌고분역 4번출구",201903,1156,"송파구 삼전동 90",37.502338,127.096443,"2018.11.14",9,1,128.4,774.8
"8864",2619,6973,"송파구","2619. 석촌고분역 4번출구",201901,235,"송파구 삼전동 90",37.502338,127.096443,"2018.11.14",9,1,26.1,774.8
"8865",2619,6973,"송파구","2619. 석촌고분역 4번출구",201904,1805,"송파구 삼전동 90",37.502338,127.096443,"2018.11.14",9,1,200.6,774.8
"8866",2619,6973,"송파구","2619. 석촌고분역 4번출구",201905,3211,"송파구 삼전동 90",37.502338,127.096443,"2018.11.14",9,1,356.8,774.8
"8867",2619,6973,"송파구","2619. 석촌고분역 4번출구",201902,566,"송파구 삼전동 90",37.502338,127.096443,"2018.11.14",9,1,62.9,774.8
"8868",2620,7656,"송파구","2620. 송파나루역 4번 출구옆",201904,2152,"송파구 송파동 3-15",37.509979,127.112312,"2018.11.14",15,1,143.5,510.4
"8869",2620,7656,"송파구","2620. 송파나루역 4번 출구옆",201905,3893,"송파구 송파동 3-15",37.509979,127.112312,"2018.11.14",15,1,259.5,510.4
"8870",2620,7656,"송파구","2620. 송파나루역 4번 출구옆",201903,1081,"송파구 송파동 3-15",37.509979,127.112312,"2018.11.14",15,1,72.1,510.4
"8871",2620,7656,"송파구","2620. 송파나루역 4번 출구옆",201901,74,"송파구 송파동 3-15",37.509979,127.112312,"2018.11.14",15,1,4.9,510.4
"8872",2620,7656,"송파구","2620. 송파나루역 4번 출구옆",201902,456,"송파구 송파동 3-15",37.509979,127.112312,"2018.11.14",15,1,30.4,510.4
"8873",2621,7972,"송파구","2621. 한성백제역 2번 출구",201903,1006,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,67.1,531.5
"8874",2621,7972,"송파구","2621. 한성백제역 2번 출구",201901,274,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,18.3,531.5
"8875",2621,7972,"송파구","2621. 한성백제역 2번 출구",201812,1,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,0.1,531.5
"8876",2621,7972,"송파구","2621. 한성백제역 2번 출구",201904,2321,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,154.7,531.5
"8877",2621,7972,"송파구","2621. 한성백제역 2번 출구",201902,446,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,29.7,531.5
"8878",2621,7972,"송파구","2621. 한성백제역 2번 출구",201905,3924,"송파구 방이동 11",37.516659,127.116257,"2018.11.14",15,1,261.6,531.5
"8879",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201904,2888,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,144.4,503.6
"8880",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201903,1334,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,66.7,503.6
"8881",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201905,4762,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,238.1,503.6
"8882",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201812,86,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,4.3,503.6
"8883",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201901,455,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,22.8,503.6
"8884",2622,10072,"송파구","2622. 올림픽공원역 3번출구",201902,547,"송파구 방이동 89-28",37.516258,127.130592,"2018.11.14",20,1,27.4,503.6
"8885",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201901,930,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,62,787.5
"8886",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201904,2909,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,193.9,787.5
"8887",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201903,1762,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,117.5,787.5
"8888",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201812,307,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,20.5,787.5
"8889",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201905,5006,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,333.7,787.5
"8890",2701,11812,"강서구","2701. 마곡나루역 5번출구 뒤편",201902,898,"강서구 마곡동 761-5",37.565201,126.827316,"2018.11.14",15,1,59.9,787.5
"8891",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201812,31,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,1.6,77.5
"8892",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201901,161,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,8.1,77.5
"8893",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201903,278,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,13.9,77.5
"8894",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201905,599,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,29.9,77.5
"8895",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201904,337,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,16.9,77.5
"8896",2702,1551,"강서구","2702. 마곡 엠밸리2단지",201902,145,"강서구 마곡동 735-1",37.56918,126.819443,"2018.11.14",20,1,7.2,77.5
"8897",3100,1525,"서대문구","3100. 북성초교",201901,132,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,16.5,190.6
"8898",3100,1525,"서대문구","3100. 북성초교",201905,546,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,68.2,190.6
"8899",3100,1525,"서대문구","3100. 북성초교",201904,334,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,41.8,190.6
"8900",3100,1525,"서대문구","3100. 북성초교",201903,237,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,29.6,190.6
"8901",3100,1525,"서대문구","3100. 북성초교",201902,115,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,14.4,190.6
"8902",3100,1525,"서대문구","3100. 북성초교",201812,161,"서울특별시 서대문구 신촌로 235-1",37.557396,126.952164,"43040.666666666664",8,1,20.1,190.6
"8903",3101,3859,"서대문구","3101. 서대문구청",201903,623,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,41.5,257.3
"8904",3101,3859,"서대문구","3101. 서대문구청",201901,335,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,22.3,257.3
"8905",3101,3859,"서대문구","3101. 서대문구청",201902,326,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,21.7,257.3
"8906",3101,3859,"서대문구","3101. 서대문구청",201812,326,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,21.7,257.3
"8907",3101,3859,"서대문구","3101. 서대문구청",201905,1277,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,85.1,257.3
"8908",3101,3859,"서대문구","3101. 서대문구청",201904,972,"서울특별시 서대문구 연희로 242",37.578381,126.936096,"43040.666666666664",15,1,64.8,257.3
"8909",3102,4981,"서대문구","3102. 연희삼거리",201902,392,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,39.2,498.1
"8910",3102,4981,"서대문구","3102. 연희삼거리",201812,534,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,53.4,498.1
"8911",3102,4981,"서대문구","3102. 연희삼거리",201904,1121,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,112.1,498.1
"8912",3102,4981,"서대문구","3102. 연희삼거리",201903,816,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,81.6,498.1
"8913",3102,4981,"서대문구","3102. 연희삼거리",201905,1647,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,164.7,498.1
"8914",3102,4981,"서대문구","3102. 연희삼거리",201901,471,"서울특별시 서대문구 연희로 113",37.567966,126.931725,"43040.666666666664",10,1,47.1,498.1
"8915",3103,2521,"서대문구","3103. 홍제삼거리 북측",201901,240,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,30,315.1
"8916",3103,2521,"서대문구","3103. 홍제삼거리 북측",201903,477,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,59.6,315.1
"8917",3103,2521,"서대문구","3103. 홍제삼거리 북측",201904,518,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,64.8,315.1
"8918",3103,2521,"서대문구","3103. 홍제삼거리 북측",201902,237,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,29.6,315.1
"8919",3103,2521,"서대문구","3103. 홍제삼거리 북측",201812,231,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,28.9,315.1
"8920",3103,2521,"서대문구","3103. 홍제삼거리 북측",201905,818,"서대문구 홍제동 161-1",37.5867,126.94677,"2018.10.12",8,1,102.2,315.1
"8921",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201903,410,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,31.5,189.8
"8922",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201902,210,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,16.2,189.8
"8923",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201904,550,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,42.3,189.8
"8924",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201905,981,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,75.5,189.8
"8925",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201901,156,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,12,189.8
"8926",3104,2468,"서대문구","3104. e편한세상 신촌4단지 앞",201812,161,"북아현동 251-71",37.558128,126.956207,"2018.10.12",13,1,12.4,189.8
"8927",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201902,125,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,10.4,128
"8928",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201904,358,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,29.8,128
"8929",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201901,146,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,12.2,128
"8930",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201905,472,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,39.3,128
"8931",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201812,143,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,11.9,128
"8932",3105,1536,"서대문구","3105. 홍은센트레빌 아파트 앞",201903,292,"서대문구 홍은동 164-44",37.597149,126.93853,"2018.10.18",12,1,24.3,128
"8933",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201904,1132,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,94.3,398.5
"8934",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201901,361,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,30.1,398.5
"8935",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201902,375,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,31.2,398.5
"8936",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201903,778,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,64.8,398.5
"8937",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201812,236,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,19.7,398.5
"8938",3106,4782,"서대문구","3106. 홍남교 두바퀴쉼터",201905,1900,"서대문구 홍제천로111",37.574909,126.926147,"2018.11.21",12,1,158.3,398.5
"8939",3107,1478,"서대문구","3107. 연희초등학교 앞",201901,153,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,21.9,211.1
"8940",3107,1478,"서대문구","3107. 연희초등학교 앞",201902,125,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,17.9,211.1
"8941",3107,1478,"서대문구","3107. 연희초등학교 앞",201903,247,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,35.3,211.1
"8942",3107,1478,"서대문구","3107. 연희초등학교 앞",201905,551,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,78.7,211.1
"8943",3107,1478,"서대문구","3107. 연희초등학교 앞",201812,152,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,21.7,211.1
"8944",3107,1478,"서대문구","3107. 연희초등학교 앞",201904,250,"서대문구 연희동 87-27",37.56974,126.933327,"2018.10.12",7,1,35.7,211.1
"8945",3500,6101,"광진구","3500. 군자역2번출구",201905,2155,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,215.5,610.1
"8946",3500,6101,"광진구","3500. 군자역2번출구",201904,1458,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,145.8,610.1
"8947",3500,6101,"광진구","3500. 군자역2번출구",201902,456,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,45.6,610.1
"8948",3500,6101,"광진구","3500. 군자역2번출구",201901,491,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,49.1,610.1
"8949",3500,6101,"광진구","3500. 군자역2번출구",201812,619,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,61.9,610.1
"8950",3500,6101,"광진구","3500. 군자역2번출구",201903,922,"서울특별시 광진구 능동로 313",37.557587,127.079697,"43040.436423611114",10,1,92.2,610.1
"8951",3501,8049,"광진구","3501. 광진구청 앞",201904,2000,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,200,804.9
"8952",3501,8049,"광진구","3501. 광진구청 앞",201905,2811,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,281.1,804.9
"8953",3501,8049,"광진구","3501. 광진구청 앞",201901,630,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,63,804.9
"8954",3501,8049,"광진구","3501. 광진구청 앞",201903,1368,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,136.8,804.9
"8955",3501,8049,"광진구","3501. 광진구청 앞",201902,651,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,65.1,804.9
"8956",3501,8049,"광진구","3501. 광진구청 앞",201812,589,"서울특별시 광진구 자양로 131",37.539501,127.083,"43040.507696759261",10,1,58.9,804.9
"8957",3502,2784,"광진구","3502. 중곡역 1번출구",201904,674,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,44.9,185.6
"8958",3502,2784,"광진구","3502. 중곡역 1번출구",201903,420,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,28,185.6
"8959",3502,2784,"광진구","3502. 중곡역 1번출구",201812,271,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,18.1,185.6
"8960",3502,2784,"광진구","3502. 중곡역 1번출구",201905,931,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,62.1,185.6
"8961",3502,2784,"광진구","3502. 중곡역 1번출구",201902,245,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,16.3,185.6
"8962",3502,2784,"광진구","3502. 중곡역 1번출구",201901,243,"서울특별시 광진구 능동로 지하 417",37.565659,127.084297,"43040.509016203701",15,1,16.2,185.6
"8963",3503,1425,"광진구","3503. 광진유진스웰",201903,263,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,13.2,71.2
"8964",3503,1425,"광진구","3503. 광진유진스웰",201901,155,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,7.8,71.2
"8965",3503,1425,"광진구","3503. 광진유진스웰",201904,325,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,16.2,71.2
"8966",3503,1425,"광진구","3503. 광진유진스웰",201902,147,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,7.3,71.2
"8967",3503,1425,"광진구","3503. 광진유진스웰",201905,446,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,22.3,71.2
"8968",3503,1425,"광진구","3503. 광진유진스웰",201812,89,"서울특별시 광진구 아차산로78길 7",37.550488,127.108955,"43040.510243055556",20,1,4.5,71.2
"8969",3504,6335,"광진구","3504. 원일교회",201903,1042,"서울특별시 광진구 아차산로 304",37.538052,127.076599,"43040.527581018519",8,1,130.2,791.9
"8970",3504,6335,"광진구","3504. 원일교회",201901,605,"서울특별시 광진구 아차산로 304",37.538052,127.076599,"43040.527581018519",8,1,75.6,791.9
"8971",3504,6335,"광진구","3504. 원일교회",201812,592,"서울특별시 광진구 아차산로 304",37.538052,127.076599,"43040.527581018519",8,1,74,791.9
